numberUpdates,timeAppLastUsed,firstToLast,date_hour,date_min,activityContextPosted,appPackage,category,contactSignificantContext,ledARGB,priority,significant,date_holiday,topic,seenUnlocked,date_dayofweek,date_weekend,action
-0.9036047514528036,137.39891438813214,4778.560619547963,1.4283908382058144,19.39997500181198,unknown,com.facebook.orca,msg,unknown,-16711936.0,2.0,True,False,arts & entertainment,0,4,False,False
-0.7692883415147662,50.85560787842731,82087.20358419418,22.93582373857498,57.673489451408386,unknown,com.google.vr.cyclops,unknown,unknown,0.0,0.0,False,False,unknown,0,3,False,True
10.57039988040924,775.3413646882791,77686.81978183985,22.829992473125458,56.6616016626358,unknown,com.google.vr.cyclops,msg,unknown,0.0,0.0,False,False,unknown,0,3,False,True
-0.9023619417566806,2565.2231338429524,11917.422775372863,2.307891145348549,16.20573952794075,unknown,com.snapchat.android,unknown,unknown,0.0,1.0,False,False,unknown,0,4,False,True
0.8158920332789421,401.2760377946337,7230.733754009008,4.447906523942947,58.04704111814499,unknown,com.facebook.orca,msg,unknown,-256.0,0.0,False,False,unknown,0,4,False,True
-0.9059411699417979,2709.9410281922537,22554.26403403282,9.989105761051178,20.90701225399971,unknown,com.facebook.orca,msg,unknown,-16711936.0,2.0,True,False,arts & entertainment,1,4,False,False
23.056100368499756,2675.424947313465,60462.6196745038,22.556340277194977,53.76826161146164,unknown,com.whatsapp,msg,unknown,0.0,0.0,True,False,unknown,0,3,False,True
-0.6679438389837742,1304.10789455353,60892.83761674166,19.479773104190826,40.57415074110031,unknown,com.snapchat.android,msg,unknown,-256.0,1.0,False,False,unknown,0,6,True,True
1.077858380973339,14369.378887890249,22915.376523017883,19.755858659744263,42.91424411535263,unknown,com.snapchat.android,msg,unknown,-256.0,1.0,False,False,unknown,1,3,False,True
-0.7924602944403887,5027.199297226294,13897.694436147809,0.46096395142376423,2.6960269436240196,unknown,com.facebook.orca,msg,unknown,-16711936.0,2.0,True,False,travel,0,3,False,False
0.8936784714460373,28745.31753786087,36944.55199995637,18.55727207660675,48.6191685795784,unknown,com.snapchat.android,msg,unknown,-256.0,1.0,False,False,unknown,1,3,False,False
