numberUpdates,timeAppLastUsed,firstToLast,date_hour,date_min,activityContextPosted,appPackage,category,contactSignificantContext,ledARGB,priority,significant,date_holiday,topic,seenUnlocked,date_dayofweek,date_weekend,action
0.5403121365234256,1.2921849463035924,22033.569460749626,9.854187279939651,1.5775310713797808, still,com.whatsapp,msg,true,0.0,0.0,True,True,unknown,0,0,False,True
1.3093881392851472,7594.906763711917,42995.72611939907,19.12367731332779,11.07588006556034,unknown,com.google.android.gm,email,false,0.0,0.0,False,False,jobs & education,0,0,False,False
-0.9539590992790181,14.573531148087717,85331.50831365585,22.54022115468979,36.388545513153076,unknown,com.sec.android.app.shealth,unknown,false,0.0,0.0,False,False,unknown,1,6,True,True
0.7160041411407292,-0.9999964359955641,4911.704748183489,17.892907321453094,5.986165635287762,unknown,com.android.mms,msg,false,0.0,0.0,False,False,unknown,0,1,False,True
-0.3706920638214797,8197.590934374028,59682.02899885177,17.478264212608337,2.874832894653082, still,com.samsung.android.calendar,unknown,false,0.0,0.0,False,False,sports,0,2,False,False
6.237090565264225,4.066327276092638,21679.48846590519,12.7573943734169,6.11260149627924,unknown,com.whatsapp,msg,true,0.0,0.0,True,False,unknown,1,2,False,False
-0.7755168593721464,790.0093383857478,63231.57921099662,15.440002679824829,16.81253284215927, still,com.tinder,unknown,false,0.0,2.0,True,False,business & industrial,0,1,False,False
-0.9554768770030933,2753.1830281951106,68041.62566399574,13.741642415523529,43.52533304691315, still,com.twitter.android,unknown,false,-16711936.0,0.0,False,False,arts & entertainment,1,3,False,False
2.188167477957905,7244.357411230547,74623.93934869766,20.46669989824295,42.107009172439575, still,com.google.android.gm,email,false,0.0,0.0,False,True,unknown,1,0,False,False
4.682732488960028,-0.9973808309983254,3094.265876248479,10.48174250125885,3.5645509213209152,unknown,com.whatsapp,msg,true,-1.0,0.0,True,False,online communities,1,3,False,False
-0.11151544051244854,-0.9713883482091019,70547.65320920944,21.230737805366516,32.93308973312378, still,com.google.android.gm,email,true,0.0,0.0,True,False,hobbies & leisure,1,2,False,False
-0.9203953966789413,0.9089524947833001,23607.526848196983,10.017022222280502,20.165275365114212, still,com.twitter.android,unknown,false,0.0,0.0,False,False,online communities,1,6,True,False
-0.945691856497433,22.234089821289032,85632.92651891708,22.44284290075302,47.99503630399704, still,com.google.android.gm,email,false,0.0,0.0,False,False,unknown,1,3,False,False
14.597279779613018,-0.9938462753688465,17292.66831934452,19.783350825309753,51.43443846702576,unknown,com.android.mms,msg,false,0.0,0.0,False,False,unknown,0,1,False,True
22.936624072492123,78.50801746383583,13684.950854897497,15.070663928985596,7.530564472079277,unknown,com.google.android.gms,msg,false,0.0,1.0,False,False,unknown,0,4,False,False
9.64294819906354,186.691632382078,10103.908814162016,10.049156963825226,57.29734951257706,unknown,com.tinder,unknown,false,0.0,1.0,True,False,arts & entertainment,0,3,False,False
-0.13303819368593395,111.36166244199474,25183.848067998886,11.22163599729538,30.943865478038788, still,com.google.android.gms,unknown,false,0.0,0.0,False,False,unknown,0,4,False,False
-0.7353204009123147,2689.408351511896,85866.34660434723,22.04779827594757,9.94598500430584, still,com.tinder,unknown,false,0.0,0.0,True,False,business & industrial,0,0,False,False
0.1772314156405628,1359.9840094502686,81899.69701576233,22.11791604757309,8.001682743430138, still,com.whatsapp,unknown,false,0.0,0.0,True,False,unknown,0,4,False,True
1.0921239452436566,-0.8966454372826137,5718.163838356733,7.085687547922134,9.12596783041954, still,com.whatsapp,unknown,true,0.0,0.0,True,False,unknown,0,1,False,True
-0.8685640972107649,157.03003819520643,55739.10518789291,9.453337550163269,2.3345486782491207, still,com.google.android.gm,email,true,0.0,0.0,True,True,finance,1,0,False,False
-0.47600436909124255,1863950.0970107159,81521.48898339272,20.448964476585388,40.79223024845123,unknown,com.twitter.android,unknown,false,-16711936.0,0.0,False,False,unknown,1,0,False,False
-0.3453482713084668,-0.9691142496249311,49279.28380393982,17.385737597942352,30.236560344696045,unknown,com.whatsapp,unknown,true,0.0,0.0,True,False,unknown,1,6,True,True
0.29104296723380685,5571.106592008451,82917.04004645348,22.472717702388763,12.486992999911308,unknown,com.tinder,unknown,false,0.0,0.0,True,False,unknown,1,4,False,False
6.113086875528097,116.95109083640692,32433.08399903774,15.833347380161285,54.35518395900726,unknown,com.instagram.android,unknown,false,0.0,0.0,False,False,arts & entertainment,0,4,False,False
-0.7714508037315682,62.832220337968415,50282.18147826195,17.22745954990387,5.02807504683733,unknown,com.tinder,unknown,false,0.0,2.0,True,False,unknown,1,5,True,False
-0.9586843825964024,6.405827273497757,83609.45001292229,22.004176020622253,50.15648967027664, still,com.google.android.gms,unknown,false,0.0,0.0,False,False,unknown,1,4,False,True
-0.8919915029546246,71.00888396517855,84254.35183620453,21.706560373306274,2.610656823962927,unknown,com.tinder,unknown,false,0.0,2.0,True,False,business & industrial,1,5,True,True
-0.8148210903746076,16.206156702192896,86241.0204629898,22.870792031288147,38.14336585998535,unknown,com.google.android.gm,email,true,0.0,0.0,True,False,food & drink,1,0,False,False
-0.38395414873957634,25673.331791724184,55522.92898941039,16.985059916973114,45.866910457611084,unknown,com.twitter.android,unknown,false,-16711936.0,0.0,False,False,arts & entertainment,1,3,False,False
-0.9978907625581996,-0.999997852544945,81191.40641713142,21.278808653354645,48.824180126190186, still,com.google.android.gm,email,false,0.0,0.0,True,False,unknown,1,3,False,True
-0.8203398502082564,62.2205869753433,76461.76627469063,16.677602529525757,26.45077809691429, still,com.google.android.gm,email,true,0.0,0.0,False,False,arts & entertainment,1,0,False,False
-0.7720011168858036,21495.997621931045,83747.94126605988,21.99505263566971,17.62407922744751,unknown,com.tinder,unknown,false,0.0,2.0,True,False,business & industrial,1,0,False,False
0.0897499523125589,-0.9591094771497,40322.8644824028,16.9067263007164,44.281959533691406, foot walking,com.whatsapp,msg,false,0.0,1.0,True,False,online communities,0,6,True,False
3.389957325533033,907.2560008612546,34799.89236450195,17.002811789512634,40.70317751169205,unknown,com.instagram.android,unknown,false,0.0,0.0,False,True,arts & entertainment,0,0,False,False
4.82754828594625,-0.999867479015297,36464.18981719017,20.667665243148804,54.311570167541504,unknown,com.whatsapp,msg,true,0.0,0.0,True,False,unknown,1,3,False,False
-0.9855387536299531,120.32981588062712,35641.545291662216,6.420280903577805,0.5091443425044417,unknown,com.google.android.gm,email,false,0.0,0.0,False,False,arts & entertainment,1,6,False,False
1.4381546676158905,-0.9790671472088424,51198.1497964859,22.30733424425125,5.77896935492754, still,com.whatsapp,msg,false,-1.0,0.0,True,False,unknown,0,0,False,True
