numberUpdates,timeAppLastUsed,firstToLast,date_hour,date_min,activityContextPosted,appPackage,category,contactSignificantContext,ledARGB,priority,significant,date_holiday,topic,seenUnlocked,date_dayofweek,date_weekend,action
-0.9935295127361314,32209.330743989303,24643.080445110798,8.93078899383545,51.151979207992554, still,com.bskyb.sportnews,unknown,false,0.0,1.0,False,False,sports,0,6,True,False
-0.9998357514009513,151.4902227251485,194.20380004798062,11.937638700008392,52.573784589767456, still,com.google.android.apps.maps,unknown,false,0.0,0.0,False,False,unknown,0,0,False,False
-0.9999747825078202,1.800050964626564,930.0356091801077,0.24750377610325813,43.416773319244385,unknown,com.Slack,msg,false,0.0,1.0,True,False,arts & entertainment,1,0,False,False
-0.9916263107443228,74717.10421999368,1516.6892459839582,5.539546266198158,58.91147828102112,unknown,com.snapchat.android,msg,false,-256.0,1.0,False,False,unknown,0,6,True,False
-0.9999740511535151,176.17377481302708,10516.219873964787,6.46895495057106,1.3265217579901218, still,com.intermedia.hq,unknown,false,0.0,0.0,False,False,arts & entertainment,1,0,False,False
-0.9996920846460853,82500.06184111178,76793.57051819563,21.780221939086914,46.85884112119675,unknown,bbc.mobile.news.ww,unknown,false,0.0,0.0,True,False,news,1,6,True,True
-0.9999994812473378,6151.127475316413,50691.448770940304,21.84639424085617,55.325504660606384,unknown,com.google.android.calendar,event,false,0.0,2.0,False,False,unknown,0,2,False,False
-0.9747229710919783,8080.6620334594345,76548.18856978416,21.324812173843384,57.93643820285797, still,com.whatsapp,msg,true,0.0,0.0,True,False,internet & telecom,1,5,True,True
-0.9999998779605064,64.66112571306401,16236.893503159285,5.320419490337372,1.3776502422988415, still,com.google.android.gm,email,false,0.0,0.0,False,False,arts & entertainment,0,0,False,False
-0.950184065499343,4692.846084544577,60538.60900592804,5.797241449356079,57.585414350032806, still,com.tinder,unknown,false,0.0,0.0,False,False,unknown,0,5,True,True
-0.9998363589752444,53781.47891299017,85957.61221015453,22.752955734729767,2.2492974661290646, still,com.snapchat.android,unknown,true,0.0,0.0,False,False,unknown,1,6,True,True
-0.9943425745441345,1237.8804396607923,82710.96838337183,21.12814325094223,58.79178476333618, still,com.whatsapp,unknown,false,0.0,0.0,True,False,unknown,1,3,False,True
-0.9976994016833487,50676.17603981488,15341.04391516745,21.721907675266266,57.863702833652496,unknown,com.twitter.android,unknown,false,0.0,0.0,True,False,unknown,0,2,False,True
-0.999904771613501,40338.176761084746,84428.33303534985,21.44302409887314,1.1847400106489658, still,com.google.android.gm,email,false,0.0,0.0,False,False,sports,0,6,True,False
-0.9815477699739859,241.93974519854663,6925.268079683185,1.6577471494674683,29.371898114681244, still,com.pixonic.wwr,unknown,false,0.0,0.0,True,False,unknown,0,5,True,False
-0.9997822402415295,146.703092763835,73682.2629545927,17.16361504793167,0.4020365891046822,unknown,com.instagram.android,unknown,false,0.0,0.0,True,False,unknown,0,6,True,True
-0.9852258359605912,9940.430788437481,83715.63414621353,22.381955444812775,0.9545278679579496, still,com.google.android.gm,email,true,0.0,0.0,False,False,sports,1,2,False,True
-0.8098396235145628,1651.6306926781078,7553.520848438144,14.883707880973816,53.29625713825226,unknown,com.whatsapp,msg,true,-1.0,1.0,True,False,internet & telecom,0,5,True,True
-0.936627222574316,4007.3693588615965,35720.22999161482,16.354989767074585,0.7836415218189359, still,com.snapchat.android,msg,false,0.0,2.0,False,False,unknown,0,5,True,True
1.2494752965867517,163.6338226082193,1891.7534800563008,6.5769138634204865,1.951382864266634, still,com.snapchat.android,msg,true,-256.0,1.0,False,False,unknown,0,5,True,True
-0.9920614177972311,3866.8992900038747,77089.51817315817,21.690781235694885,53.73054879903793,unknown,com.whatsapp,unknown,false,0.0,0.0,True,False,unknown,1,2,False,True
0.9789457768201827,11573.378450740087,3507.038354445249,5.627557799220085,0.2358940439298749,unknown,com.bskyb.sportnews,unknown,false,0.0,0.0,False,False,sports,0,0,False,False
-0.99989925607224,343.0938981745501,83331.4192328453,21.194024920463562,0.6124459831044078,unknown,com.bskyb.sportnews,unknown,false,0.0,0.0,False,False,computers & electronics,0,1,False,True
-0.9999511890738404,0.7287595415860967,1304.6291210185736,3.7314229756593704,11.063919857144356, still,com.google.android.apps.maps,unknown,false,0.0,-2.0,False,False,unknown,1,0,False,False
-0.9999840586096411,1.5329474291406173,27228.718891501427,9.726944506168365,0.3181341039016843,unknown,com.google.android.gm,email,true,0.0,0.0,True,False,internet & telecom,0,3,False,True
-0.9986218396516051,218.5200776528441,59235.606089413166,21.402670085430145,20.285179883241653, still,com.snapchat.android,msg,false,-256.0,2.0,False,False,unknown,1,3,False,True
-0.8968464967329055,628.6651613955993,15423.034877121449,20.137612342834473,49.4425134062767, still,com.whatsapp,msg,false,-1.0,1.0,True,False,unknown,1,5,True,True
21.459176182746887,1533.8150624735313,303.51582243386656,12.890087187290192,54.81388485431671,unknown,com.Slack,msg,false,-1.0,1.0,True,False,unknown,0,2,False,True
-0.9998796781558212,629.0933414193439,26200.920309245586,8.88627016544342,57.78277009725571,unknown,com.Slack,msg,false,0.0,-2.0,False,False,unknown,1,0,False,False
-0.999268359002599,10064.30160647178,26720.780472695827,14.254154562950134,58.917284309864044, still,com.intermedia.hq,unknown,false,0.0,0.0,False,False,unknown,0,6,True,False
-0.9999507774342646,293535.3459681408,86069.8568521738,22.702367901802063,56.700794994831085, still,com.bskyb.sportnews,unknown,false,0.0,0.0,False,False,sports,0,6,True,False
-0.9966889593633823,20620.47211783457,76155.60526114702,19.84818786382675,52.56137424707413, still,com.whatsapp,unknown,false,0.0,0.0,True,False,unknown,1,4,False,False
-0.9688782941666432,508.4850577043185,843.5232998207211,6.247908562421799,0.4178414838388562, still,com.twitter.android,unknown,false,0.0,0.0,True,False,unknown,0,0,False,False
10.55469959974289,1177.3316791792772,522.681157541927,4.364422410726547,53.19283175468445, still,com.facebook.orca,msg,false,-16711936.0,0.0,False,True,arts & entertainment,0,5,True,True
8.760953783988953,3.844374661255869,2997.5508169308305,19.89864546060562,58.13690268993378, still,com.whatsapp,unknown,true,0.0,0.0,True,False,unknown,1,3,False,True
-0.9973661337062367,436.7774724216492,58006.40984427929,14.200214862823486,45.140945851802826,unknown,com.facebook.orca,msg,false,-16711936.0,2.0,False,False,unknown,1,0,False,False
-0.9999877494678344,46011.53297608878,53837.73880165815,22.41742765903473,14.261271983385086,unknown,com.bumble.app,unknown,false,0.0,1.0,False,False,unknown,0,3,False,False
-0.9777143771061674,42.53239625624407,35691.06935271621,14.972236931324005,1.6038416177034378, still,com.facebook.orca,msg,false,-16711936.0,2.0,False,True,pets & animals,1,4,False,True
-0.9461821555159986,1007.0516547121348,31264.126458078623,20.22583156824112,1.8916049003601074, still,com.android.mms,msg,true,-256.0,1.0,False,False,internet & telecom,0,5,True,True
-0.9214025801047683,296.2598568743973,62945.28223854303,21.17349421977997,40.231148421764374,unknown,com.whatsapp,unknown,true,0.0,0.0,True,False,unknown,1,5,True,True
-0.9993666185891925,341.6794166382824,1694.451985731721,1.283317707479,0.15146529395133257,unknown,com.bskyb.sportnews,unknown,false,0.0,0.0,False,False,sports,0,6,True,False
-0.9149897119496018,-0.9331101841066929,16282.436885103583,1.5425889194011688,58.65862590074539, still,com.whatsapp,unknown,true,0.0,0.0,True,False,unknown,1,3,False,True
-0.9999093477786118,8559.301825876168,54863.96670049429,20.253708958625793,52.427867233753204, still,com.google.android.apps.maps,unknown,false,0.0,2.0,False,False,unknown,0,5,True,False
-0.9756809617974795,3810.1636181318727,26497.34431901574,15.569043397903442,19.240664392709732, still,com.facebook.orca,msg,false,-16711936.0,2.0,False,False,arts & entertainment,1,5,True,True
-0.9999875674510861,8600.676279578352,70133.48143523932,21.98050594329834,22.353912621736526,unknown,com.Slack,unknown,false,0.0,1.0,True,False,unknown,1,6,True,True
-0.9999981953950616,3197.076597349181,54437.657471477985,15.515253126621246,58.710735976696014, still,com.facebook.orca,msg,false,-16711936.0,2.0,False,False,sports,0,6,True,False
-0.9999996516721321,104.86912661391324,19946.888938754797,18.15967208147049,33.926877200603485,unknown,com.google.android.gm,email,false,0.0,0.0,True,False,unknown,0,3,False,True
2.4403820261359215,48.62740525037872,13015.582740023732,21.768470525741577,46.31866943836212,unknown,com.whatsapp,msg,true,0.0,0.0,True,False,unknown,1,3,False,True
-0.9999804246032227,1801.7724856765435,25854.84982895851,9.98958832025528,57.51670557260513,unknown,com.Slack,msg,false,0.0,1.0,True,False,arts & entertainment,1,0,False,False
-0.8098805951885879,1559.7081321921971,30031.8712426126,9.876054614782333,0.812722822651267, still,com.google.android.gm,email,true,0.0,0.0,True,False,unknown,0,3,False,True
-0.9976504481892334,1940.8561658166068,65488.187796354294,4.417585834860802,35.406957387924194,unknown,fm.castbox.audiobook.radio.podcast,email,false,0.0,0.0,False,True,sports,0,0,False,True
-0.9998271703857426,23982.47099378862,8723.531939893961,13.251573383808136,55.905196726322174, still,com.snapchat.android,msg,false,-256.0,2.0,False,False,unknown,0,5,True,False
-0.9991073285618768,5132.443029771919,83003.9600636363,22.31899243593216,2.6239885352551937,unknown,com.whatsapp,unknown,true,0.0,0.0,True,False,computers & electronics,1,2,False,True
